bike_id,WINTER,SPRING,SUMMER,FALL
24119,576478,2457864,712637,1154395
22657,182253,604779,1395059,659866
22661,382374,487205,943620,855972
27591,577599,1170561,1942529,966547
29784,414706,1314263,5286807,899466
32669,624092,1823057,4841106,1566820
22089,248777,691048,852332,1113258
24000,401933,222403,366568,875278
23128,428477,758139,720094,891749
22419,313351,34774,603404,1209086
30087,106166,882735,642057,319206
22669,406666,731078,1781055,970952
25714,262440,1202887,2609779,839906
26916,557584,943869,1595426,1441539
23405,257846,22731,309367,1202668
23299,,350254,1106609,552891
26555,598398,1152633,1657226,843234
22945,276818,637210,1367298,916881
23806,231341,134297,780535,868056
23986,314539,524519,583558,862437
29381,419830,1432038,1717477,932547
25965,584435,2247410,5771758,1328110
25817,299256,1436786,2450647,1247228
27425,633256,1888110,2632662,1600656
23786,352262,256458,394129,802584
25721,583621,1465083,2776151,1011387
32039,461066,917701,483150,494633
22214,282318,613808,1104992,839459
25406,548675,1580296,2275850,1430395
21715,469465,1593064,2162801,1103101
23025,,661581,1469320,776732
29423,441425,1508000,3035154,865559
30975,532365,908638,1654594,2128082
25591,819237,1174455,2067240,954343
22579,77870,563814,1501872,844630
24034,328139,169459,866396,711594
22097,278227,729851,1335945,1371935
23534,373368,166328,978462,955268
26411,433991,1144273,2168390,1390079
27047,383838,831274,1084033,840811
24362,364144,937323,899427,986570
24313,402003,54980,224951,671623
31269,514543,1193888,1233755,1097561
31380,777265,1307594,1106480,1354451
30953,716175,1392176,1285464,903316
28817,81739,814917,925614,253180
32677,481675,1149215,936487,602464
22331,215882,276595,862213,919543
26423,156479,120014,529439,527776
27165,521151,1504349,1761360,1078291
23249,440810,589163,854388,851401
33397,306270,828045,537822,147852
27050,678694,1526796,1504595,904752
22066,379678,213517,1540975,1274127
22513,400679,733328,1345879,948329
22996,284639,43262,596303,1001780
27270,354800,731012,1131291,863049
25234,443047,1609962,1849087,619238
27239,305229,519963,1005637,478245
33314,928517,1198869,1267888,1529174
28008,371074,1569142,1487559,735932
22175,245094,171040,1039701,935419
28678,389161,2001205,1747205,897823
24024,72345,506674,813292,830523
24092,374378,591413,1238904,988597
23779,216323,284861,941728,1122034
28151,28013,545425,336783,
21989,318971,47843,578696,444410
25020,357573,1460290,1939875,2140166
23305,124711,763112,1508798,357710
23303,314000,46340,576183,864171
22589,397756,593422,1333054,841387
24005,406168,174315,521689,1069241
22054,266245,682557,1237896,796633
26522,411331,1086453,2311618,1228764
30652,558169,1150365,1152146,1303041
26901,512874,1131022,2274461,1537653
26629,402411,1347490,1988448,1505827
27353,598401,1656662,1831435,2553628
22124,467815,10926,906096,831937
22450,202819,18522,943964,942064
26703,457471,1087442,1552200,1443611
25416,595225,1509006,1631192,597027
23329,238753,384195,649187,1285868
24091,,271326,868199,931358
22732,127421,646472,1313269,983936
27212,686995,1346031,1565731,1112316
22333,378549,117445,706782,464377
25649,353172,1337010,1899754,1286883
25603,641324,1395568,2133077,850047
26723,358673,2007475,1719758,1326670
28767,345562,969132,1282498,588895
25402,592510,1240545,2110814,1064979
29983,546389,1259879,2286194,1230146
25925,464489,2259616,1739026,991191
22933,137201,663054,1292466,996681
24349,196457,665530,1029767,880043
23480,380615,410087,1392902,745683
22684,439636,584967,1159513,827114
22219,349637,531056,1462246,1160777
25303,447058,1216673,2372738,939458
27126,585556,1308844,1442182,1088411
24351,526451,114927,731181,1349195
24036,405160,132355,101976,656408
24984,276805,1878307,2811298,1110413
21954,525263,501463,503400,934554
23653,114850,74307,544040,963281
22161,314007,30893,3002227,397319
22776,,248926,1412866,871824
21548,731789,1495306,2004408,1438604
26127,360719,766494,1626725,1888386
17093,139214,353469,210805,224255
23028,360830,46617,668643,1083971
27976,43575,593471,543594,
27771,475214,1654461,1480315,1042004
23714,407372,278300,284447,657598
28117,389935,1267992,1589212,989576
23024,365216,17236,729648,1160426
22029,480590,512439,1287894,849141
22535,327668,546936,887016,872520
22149,281689,238991,1103993,632504
25475,665824,1601130,2472753,1493446
24116,212212,608768,944201,1057264
26565,398365,1264275,2320421,1605344
26747,539155,1380600,1565271,1790032
31296,712551,1497632,1572070,1583272
25436,320155,1492405,2261054,1477248
26077,656737,1088745,3488903,1030633
22630,384548,531641,1409041,1098365
26321,485642,1110001,1866281,1115936
23519,293883,102187,731738,996281
32006,415280,1355517,1176677,923054
30990,451563,928483,2252926,1273524
32946,384166,4483727,1383465,857596
33193,325894,1437123,490509,318955
22348,886812,16145,548899,872123
22977,392067,165670,1029424,886991
25617,696049,1540751,1838452,1079805
23476,257404,14005,277660,1102173
22846,156028,919645,1260501,817720
26102,452267,1153613,836060,615209
26834,331931,1026348,1374763,1096048
17674,,33087,,
24341,243509,247871,447944,641725
23452,556433,22057,543801,1093053
23993,499583,8965,242342,1068011
23712,521338,151148,281498,1086022
24205,640684,244000,432146,875525
23338,218769,33659,617485,977157
22311,423370,27860,837245,904409
23426,454718,475546,1007416,1096337
23179,352738,140649,517600,1218518
24216,161750,110102,110267,825129
22505,343305,572516,1290152,736718
30988,706620,1722764,968768,1139918
30933,256149,363788,401751,460650
32722,476690,912553,317110,355917
26752,507260,977829,2233100,1345746
23937,255513,323757,283373,1166629
25803,564239,890919,1722028,939199
24896,412953,1518698,2590835,999477
22979,369450,44485,850694,1091094
25670,381670,2259565,2229014,2513829
26885,483377,1342067,1938599,1303263
23785,456563,120138,308565,1226090
23169,307148,48452,372926,1122087
26483,776290,1038524,1841895,875821
17794,,39700,,
23964,353196,7670,365615,1078578
26870,680254,1365844,2210344,1940664
23296,235657,48146,966772,1998489
23325,1023623,34349,723688,1142486
27824,495845,1487764,3013219,1012620
26322,645041,1093336,2669360,1197407
25597,534414,1019913,2818768,1177313
24989,583950,1680703,2410383,905231
22967,339914,760583,1280825,1034244
22424,43364,478916,1349040,667771
24803,701094,1610819,1742355,1066118
24278,186419,357933,354938,908965
24763,391358,1300982,1353581,888548
28700,388047,1327475,1883178,850430
23333,411338,50407,185986,896685
23466,199400,971092,939084,719310
23371,220218,271768,640628,936159
25083,848070,1733016,1701115,838068
25674,478832,908862,1497374,604361
31216,557047,1392623,1300373,1352596
28333,356871,1916606,1972019,659322
27903,429956,1445205,1668939,952123
22067,346201,419840,1537952,1075476
25134,328472,1192412,2365947,1049356
28071,420451,2143975,1873005,1823406
30547,266133,521192,861098,742620
25487,496550,1271758,2435762,800521
22024,490912,11479,986810,848133
25584,391577,1321625,4603466,1192612
28122,300510,1654905,1831337,1021319
29392,185429,2189524,1216319,155976
25879,545530,1111269,2371627,959921
27134,548055,1180938,1865122,1234427
25307,612799,1083549,1355647,969386
21697,602411,2074929,1897525,1211206
29024,196660,1429966,2094411,1009533
25773,335993,765292,2180924,1153039
25767,,43844,673632,
32281,320845,1194160,653415,812056
25009,252740,763978,982566,705488
25162,571650,1897688,3560172,1215651
28500,579991,1778291,1835116,861350
28195,12989,776794,869157,290430
31518,416801,1463674,957476,1622231
25894,367210,914719,1547783,794273
25264,592158,1338606,2315848,1197878
22762,160903,403254,1290327,1174198
23428,297006,43064,769941,848687
29093,446399,1633125,1995906,715050
25168,455999,1175198,1598462,1040571
29132,423598,1074960,2039773,974326
25039,448666,1244713,3285383,919040
24945,428808,1724091,1817998,1164248
29385,395343,1107806,1725828,725486
30451,337476,1235442,1624483,1190773
32656,882892,1266609,1484718,716541
31654,541175,705991,638241,956427
23446,218811,188824,319209,1146548
23787,377643,65667,736912,4057395
21757,703358,1707002,5307759,1309243
29000,397728,1749638,1940111,1013925
26712,407102,590536,1275171,1272985
25339,564474,2494755,1917514,1426293
25153,567099,1056824,1631818,1084532
27561,626549,1720346,1649257,719687
27140,622918,863855,1193935,789383
27924,438424,1691071,881691,673216
26676,294988,1537252,1229052,1072009
28244,32517,475994,101859,
23097,139486,499233,1119734,397948
25282,403326,1929436,2256360,1142976
23637,395213,260187,870035,884590
27983,349386,1471567,1668563,1131917
26134,723454,1162817,1581230,1257745
24258,172951,219233,1066918,1201623
23099,182367,174774,1439043,1019201
24903,355036,1933510,2003037,770177
25581,404631,1166561,2414526,1457708
25706,623670,1388772,2578737,768318
28316,301515,1413607,1965877,1059583
26402,649598,883277,2098014,1489129
25345,610096,1502921,1968892,529050
25048,,1061114,862394,44119
26092,477089,1069628,1375045,776087
25788,8535887,857091,2261826,591888
25145,578437,1181537,2326384,1272365
25687,699945,1212905,2166543,1338409
26575,491453,1155198,1817146,1283069
27892,14625,756872,4700708,444376
32298,656418,1110698,1119275,1511700
23460,6856,460561,939491,1209182
26089,500775,807102,1243540,897381
26632,659124,940508,1028251,1270974
23029,509188,42169,698525,607017
27070,722519,1327299,1537936,1517096
24806,241247,1509160,2447201,1101856
25641,288726,773242,1473134,1218923
24799,497019,1772775,2840085,991098
25298,825999,2057614,3392254,843658
25496,436059,1638379,3023674,1242154
24016,238530,598560,952301,789683
27413,428611,7111412,1168643,1716478
26382,629581,908589,1798314,974026
29192,246091,1534602,1134954,344414
28523,338298,1273886,2596825,845292
27789,579953,1807937,1806851,7903362
25466,674422,1231745,2412570,1379357
25488,509967,978498,2290290,1070499
27290,523634,1021789,2017065,2000933
31374,926574,3232521,1228572,1515768
28866,314486,5679910,1454435,867386
29424,586543,1443852,2314836,759037
25820,399577,1165418,2366418,1357313
24849,306719,1470668,2823726,819655
25456,326206,1447160,1481762,763590
26974,381710,1271052,998839,1152176
27958,539734,2335814,1115740,567960
23544,80873,299715,650590,878054
21974,482363,47753,555737,1215083
23134,536072,31295,419422,1152866
23130,112722,238571,784918,1151539
22961,211934,871982,1214761,746117
23647,414337,59140,292063,1323996
26003,465057,896509,1614697,837607
24941,545725,1419220,2203119,1678034
31028,552911,1134452,1434286,1213148
25315,591608,1353232,3079539,741118
22340,302504,44912,950915,962210
26471,574952,1378362,2042723,1345570
26996,448678,840342,1935168,1659828
31005,315356,864048,162826,600621
27518,443401,1419178,1974950,914723
25490,450692,1155521,2393606,2114203
28946,195442,1808040,2117043,745588
25087,345208,1281439,2331686,1096727
23516,247972,379457,1127754,1106424
16563,112587,44785,442309,361259
18455,,58421,395540,
22969,241882,34359,726134,685272
25249,368400,1484681,2368737,1107236
32604,704065,1596271,1101263,1106241
25411,530150,1049522,1393905,636639
26332,267413,760054,1552425,843639
24108,366475,41388,449983,986054
26352,528358,1677884,5490247,1117198
33431,518541,1217302,2359270,827990
22353,244389,695376,1464523,820298
24146,422586,492989,803648,949663
22512,27161,765460,1405707,902612
30230,628685,1191321,2200381,1163025
29004,411464,1264558,1274123,691768
25051,502148,1474057,2672078,3894322
26677,343008,349791,516286,497549
25757,557021,1510180,2910855,1458306
26488,333374,926275,927115,664885
25818,420349,1285091,1564787,1065602
22090,360097,2178,964363,674757
28133,462310,1521964,1540197,411344
23000,331342,38417,617042,963746
23890,146543,51594,1082874,1078021
22558,94896,2151079,745100,1085235
24161,232648,762797,633435,850164
23267,466079,236945,324500,1158979
24346,352176,10743,698390,881886
23352,641669,30075,438477,1061846
27101,473720,1183177,1407887,1073353
22633,292801,556893,1301497,812574
16639,63201,40743,274131,374117
22742,166115,507453,698297,523639
27493,436307,1592932,1954736,739332
22786,227402,122609,715250,742388
22893,220800,133747,904609,450153
23738,343596,525713,732073,557649
24276,434957,41905,347802,1023942
22438,396687,546003,1532058,898108
23401,380422,63683,343666,821993
23496,225585,182098,710705,1219871
22871,,513448,739858,331018
25926,436637,1217334,2598255,1153768
23061,438390,29221,795302,868405
24217,412243,1092,162716,687678
26100,630730,1531115,4595480,1324547
28807,315572,1776664,2340545,711776
26140,650169,978600,2076686,1334477
32695,734320,1474695,1084332,1085159
25758,481303,1219574,2176851,1426733
28474,426392,1108795,1057986,409777
24811,326216,973756,1723718,587730
28109,596021,1604454,1789785,664582
26049,653035,1120047,2330874,1465243
26806,2269887,1238750,1420755,674175
24168,461497,735849,828637,1177927
23290,380566,24160,1145035,709658
27735,198370,1645925,1205376,778946
21971,387318,639948,1666895,651840
23201,223771,475334,240719,489890
23216,445065,731159,791714,933826
18855,,51231,,
23662,305076,65295,1146244,950992
28093,675985,1175761,2527604,989107
31430,1137153,1628418,1187250,1496591
25305,557850,1536091,2678304,1097976
32366,944560,683799,837868,909934
24951,257216,1301854,1577544,1121826
26724,572376,2964273,1372581,1314048
23364,88261,438796,979019,1014302
25313,741240,1312459,1149807,639827
25859,574690,769798,1915912,1898257
32753,192383,523942,548113,814006
29154,495808,1912501,2517838,1138163
25193,573077,1643642,1858982,1013824
25919,601325,1141258,2677364,1431494
23795,277899,83134,527961,1155763
26098,739033,1178144,1767934,875726
26529,386621,1050882,2276261,1328098
22075,231644,516205,1370549,584204
33441,627458,1395570,1003984,708348
33138,690606,1292190,746065,631095
23165,314711,712885,1272897,750273
26989,480521,1463860,2011536,1375110
27150,377966,1620492,2290984,1306352
26920,498086,631870,699687,684652
26788,478370,1571406,2296718,1792049
26082,331755,1352498,2281554,1190478
25300,329801,1388690,1928574,1246628
31983,505720,1146924,1410967,1306230
27063,508783,1464709,3064911,1526944
24792,1265678,770848,1749143,2587510
26731,596750,1747670,1912348,1018775
25382,411705,1488480,2447513,1423927
24950,438843,3131922,2217660,1381526
23739,30630,894472,989550,1061023
25246,294614,1564781,2336357,1635912
28834,97536,1265259,1353477,240767
27664,99826,608214,535139,350587
26040,565670,1084988,2629702,905012
25192,92942,836779,1539003,472166
32404,907434,1348990,1013156,765119
25197,77798,300325,889557,394595
26518,593884,1371791,1992048,1031352
28803,473252,1394838,1492398,926193
26694,424729,1622415,1323116,1257663
26567,609782,1267689,2555597,1317470
30614,419838,923364,1205522,1117254
33066,486930,1082614,1136528,1022705
26917,480616,2151564,3035330,1033432
30395,708883,704787,1175180,1255089
29073,327941,4248226,2061858,627996
26034,690144,1146335,2704008,1338886
25152,453260,1531417,2021303,1129584
25141,259281,815172,1384815,364124
25541,452604,1211590,2262397,1023685
28618,553319,1722965,2797819,664285
29354,365733,1364993,1728354,853893
31168,542857,1082337,1140515,780811
28543,300648,2336387,1606241,1111488
27602,536812,1253223,940392,605344
22265,225534,3902,1085194,813015
28533,57660,737180,985310,339734
25872,445508,1308242,2213615,716358
25123,371029,1512087,3588813,1223797
26926,334292,1278822,1891387,1204010
25720,388010,2079749,1501668,759778
22058,147984,64392,997960,973696
23687,111775,66429,688137,1065176
31425,566835,1411466,1446856,830636
25216,368962,1156709,1817523,2315471
25515,391176,1007633,2492873,973412
25929,503813,1154421,2197751,1088421
